keyword,date,page,position,title,author,publisher,pages,publication_date,sales_rank,image,asin,,,,,,,
drug addiction books,06:42.2,3,26,Addictions: A Banquet in the Grave,Edward T. Welch,New Growth Press,321,00:00.0,127195,https://images-na.ssl-images-amazon.com/images/I/518b4I0pqgL._SL75_.jpg,B0073M6A16,,,,,,,
drug addiction books,06:42.2,3,30,"Karamo: My Story of Embracing Purpose, Healing, and Hope",Karamo Brown,Gallery Books,304,00:00.0,17385,https://images-na.ssl-images-amazon.com/images/I/51Hg-qCaGjL._SL75_.jpg,B07JZD1KK2,,,,,,,
drug addiction books,06:43.1,4,34,Addiction: Breaking Free From Pain Pill & Opiate Addiction (Home Detox W/ Natural & Herbal Remedies for Pain Management of Withdrawals) Drug Abuse Recovery for The Addicted & Motivational Memoir,Self Help Author Amanda Jenkins,SelfvHelp Kindle Unlimited & Prime Books - Top 100 Free New Releases,41,00:00.0,345854,https://images-na.ssl-images-amazon.com/images/I/51KSY%2B3v22L._SL75_.jpg,B00OJCWWZQ,,,,,,,
drug addiction books,06:43.1,4,38,Long Live the Tribe of Fatherless Girls: A Memoir,T Kira Madden,Bloomsbury Publishing,322,00:00.0,18444,https://images-na.ssl-images-amazon.com/images/I/41pzOg%2BF2yL._SL75_.jpg,B07MM8S27N,,,,,,,
drug addiction books,06:44.3,5,42,"Dopesick: Dealers, Doctors, and the Drug Company that Addicted America",Beth Macy,"Little, Brown and Company",385,00:00.0,9646,https://images-na.ssl-images-amazon.com/images/I/51wMIdjnlSL._SL75_.jpg,B078D67JCF,,,,,,,
drug addiction books,06:44.3,5,46,The Language of Letting Go: Daily Meditations on Codependency (Hazelden Meditation Series),Melody Beattie,Hazelden Publishing,402,00:00.0,14200,https://images-na.ssl-images-amazon.com/images/I/51Ql5ajM4wL._SL75_.jpg,B00BS02CLG,,,,,,,
drug addiction books,06:44.3,5,50,Drop the Rock: Removing Character Defects - Steps Six and Seven,Bill P.,Hazelden Publishing,126,00:00.0,27565,https://images-na.ssl-images-amazon.com/images/I/41B6rd5t5AL._SL75_.jpg,B00BS02DOM,,,,,,,
drug addiction books,06:45.5,6,54,Xan Days: Addiction and Redemption,Lance Leno JR,NULL,42,00:00.0,547915,https://images-na.ssl-images-amazon.com/images/I/61-NFBpUuHL._SL75_.jpg,B07PBRL4Q7,,,,,,,
drug addiction books,06:45.5,6,58,The Honest Drug Book: A Chemical & Botanical Journey Through The Legal High Years,Dominic Milton Trott,MxZero Publishing,420,00:00.0,332063,https://images-na.ssl-images-amazon.com/images/I/41CXr2wM32L._SL75_.jpg,B076HQTN6R,,,,,,,
drug addiction books,06:46.4,7,62,Scar Tissue,Anthony Kiedis,Hachette Books,480,00:00.0,55423,https://images-na.ssl-images-amazon.com/images/I/51EPxc4Zk2L._SL75_.jpg,B000FC2KL0,,,,,,,
drug addiction books,06:46.4,7,66,The Recovery Book: Answers to  All Your Questions About Addiction and Alcoholism and Finding Health and Happiness in Sobriety,Al J. Mooney,Workman Publishing Company,625,00:00.0,165275,https://images-na.ssl-images-amazon.com/images/I/51P8yRlIUHL._SL75_.jpg,B00KLDEL24,,,,,,,
drug addiction books,06:46.4,7,70,The Life Recovery Bible NLT,Stephen Arterburn,"Tyndale House Publishers, Inc.",1792,00:00.0,78870,https://images-na.ssl-images-amazon.com/images/I/41iXkqj34mL._SL75_.jpg,B06XKLPLQ8,,,,,,,
drug addiction books,06:47.7,8,74,Never Enough (Dirtshine Book 1),Roxie Noir,NULL,375,00:00.0,6033,https://images-na.ssl-images-amazon.com/images/I/416za0je9OL._SL75_.jpg,B06X1H14GX,,,,,,,
drug addiction books,06:47.7,8,78,The Teenage Brain: A Neuroscientist's Survival Guide to Raising Adolescents and Young Adults,Frances E. Jensen,Harper,372,00:00.0,70532,https://images-na.ssl-images-amazon.com/images/I/510SloHByrL._SL75_.jpg,B00GQZPHC4,,,,,,,
drug addiction books,06:48.7,9,82,"Dirty Like Seth: A Dirty Rockstar Romance (Dirty, Book 3)",Jaine Diamond,DreamWarp Books,378,00:00.0,3145,https://images-na.ssl-images-amazon.com/images/I/51zvmx130BL._SL75_.jpg,B07CRWLDDM,,,,,,,
drug addiction books,06:48.7,9,86,In the Realm of Hungry Ghosts: Close Encounters with Addiction,Gabor Mate Md,North Atlantic Books,521,00:00.0,23301,https://images-na.ssl-images-amazon.com/images/I/51aq%2BJaJbqL._SL75_.jpg,B004ZZMBH6,,,,,,,
drug addiction books,06:48.7,9,90,"My Appetite for Destruction: Sex, and Drugs, and Guns N????? Roses",Steven Adler,HarperCollins e-books,309,00:00.0,13039,https://images-na.ssl-images-amazon.com/images/I/51J0eW0W2ZL._SL75_.jpg,B003TLN1EE,,,,,,,
drug addiction books,06:50.1,10,94,Addictions Counseling: A Practical and Comprehensive Guide for Counseling People with Addictions,Diane Doyle Pita,The Crossroad Publishing Company,192,00:00.0,766565,https://images-na.ssl-images-amazon.com/images/I/51JEQgdvPRL._SL75_.jpg,B005UOALLO,,,,,,,
drug addiction books,06:50.1,10,98,Cherry: A novel,Nico Walker,Knopf,300,00:00.0,35418,https://images-na.ssl-images-amazon.com/images/I/61ku8dFEGmL._SL75_.jpg,B077LP5GLW,,,,,,,
history of drugs,41:01.1,1,4,"Ten Drugs: How Plants, Powders, and Pills Have Shaped the History of Medicine",Thomas Hager,Abrams Press,308,00:00.0,24757,https://images-na.ssl-images-amazon.com/images/I/41Bs36jwEwL._SL75_.jpg,B07H1FT3PW,,,,,,,
history of drugs,41:01.1,1,8,Dreamland: The True Tale of America's Opiate Epidemic,Sam Quinones,Bloomsbury Press,383,00:00.0,8132,https://images-na.ssl-images-amazon.com/images/I/51x56REyXrL._SL75_.jpg,B00U19DTS0,,,,,,,
history of drugs,41:02.2,2,12,This Is Your Country on Drugs: The Secret History of Getting High in America,Ryan Grim,Wiley,273,00:00.0,716026,https://images-na.ssl-images-amazon.com/images/I/419DCjK7TaL._SL75_.jpg,B00DNKYM0S,,,,,,,
history of drugs,41:02.2,2,16,Without Remorse: TOM CLANCY?????S (John Clark series Book 1),Tom Clancy,Berkley,763,00:00.0,13988,https://images-na.ssl-images-amazon.com/images/I/51DsBwiPhpL._SL75_.jpg,B001QEAQQW,,,,,,,
history of drugs,41:02.2,2,20,The Cartel: A novel (Power of the Dog Series Book 2),Don Winslow,Vintage Crime/Black Lizard,617,00:00.0,3360,https://images-na.ssl-images-amazon.com/images/I/51SN81c1dTL._SL75_.jpg,B00PP3DNCE,,,,,,,
history of drugs,41:03.4,3,24,Blitzed: Drugs in the Third Reich,Norman Ohler,Mariner Books,306,00:00.0,16385,https://images-na.ssl-images-amazon.com/images/I/519UzSd1D-L._SL75_.jpg,B01IAS9G94,,,,,,,
history of drugs,41:03.4,3,28,Blindsighted: The First Grant County Thriller (Grant County Thrillers Book 1),Karin Slaughter,Harper,448,00:00.0,17281,https://images-na.ssl-images-amazon.com/images/I/51YOFC%2B4aSL._SL75_.jpg,B00UG8RPS6,,,,,,,
history of drugs,41:04.7,4,32,"Stealing Fire: How Silicon Valley, the Navy SEALs, and Maverick Scientists Are Revolutionizing the Way We Live and Work",Steven Kotler,Dey Street Books,309,00:00.0,27812,https://images-na.ssl-images-amazon.com/images/I/51YTpnFshDL._SL75_.jpg,B01GCCT3G6,,,,,,,
history of drugs,41:04.7,4,36,MAYAN STAR,Howard Allan,NULL,293,00:00.0,120,https://images-na.ssl-images-amazon.com/images/I/51ygiMGDvnL._SL75_.jpg,B07CYXG79Z,,,,,,,
history of drugs,41:04.7,4,40,My Cross to Bear,Gregg Allman,William Morrow,561,00:00.0,6556,https://images-na.ssl-images-amazon.com/images/I/51vTbnjcIuL._SL75_.jpg,B005O078LK,,,,,,,
history of drugs,41:06.0,5,44,Black Dahlia Avenger: One of the Most Notorious Murders of the Twentieth Century??.??.??. Solved!,Steve Hodel,Arcade Publishing,594,00:00.0,19829,https://images-na.ssl-images-amazon.com/images/I/51BMVBQ2JxL._SL75_.jpg,B00U7Y5TI2,,,,,,,
history of drugs,41:06.0,5,48,The Hacking of the American Mind: The Science Behind the Corporate Takeover of Our Bodies and Brains,Robert H. Lustig,Avery,352,00:00.0,38758,https://images-na.ssl-images-amazon.com/images/I/51M9AEzfG0L._SL75_.jpg,B01N802BNX,,,,,,,
history of drugs,41:06.7,6,52,A Brief History of Seven Killings: A Novel,Marlon James,Riverhead Books,688,00:00.0,33656,https://images-na.ssl-images-amazon.com/images/I/51DpdJWYf0L._SL75_.jpg,B00INIXV84,,,,,,,
history of drugs,41:06.8,6,56,So You've Been Publicly Shamed,Jon Ronson,Riverhead Books,306,00:00.0,33911,https://images-na.ssl-images-amazon.com/images/I/51fnLVcBQIL._SL75_.jpg,B00L9B7IRC,,,,,,,
history of drugs,41:06.8,6,60,Sunset Limited (Dave Robicheaux Book 10),James Lee Burke,Island Books,418,00:00.0,28320,https://images-na.ssl-images-amazon.com/images/I/519m3JmncdL._SL75_.jpg,B005JWUGY4,,,,,,,
history of drugs,41:07.8,7,64,Pain Killer: An Empire of Deceit and the Origin of America's Opioid Epidemic,Barry Meier,Random House,211,00:00.0,67603,https://images-na.ssl-images-amazon.com/images/I/413FFvzPodL._SL75_.jpg,B0782X9R1W,,,,,,,
history of drugs,41:07.8,7,68,Milk of Paradise: A History of Opium,Lucy Inglis,Pegasus Books,464,00:00.0,109466,https://images-na.ssl-images-amazon.com/images/I/41AB8iia3iL._SL75_.jpg,B07GRSGK8X,,,,,,,
history of drugs,41:09.0,8,72,Valley of the Dolls: 50th Anniversary Edition,Jacqueline Susann,Tiger LLC,454,00:00.0,36278,https://images-na.ssl-images-amazon.com/images/I/41sglX9IpqL._SL75_.jpg,B01E1QW4KC,,,,,,,
history of drugs,41:09.0,8,76,Deadly Undertow (Lantern Beach Mysteries Book 6),Christy Barritt,River Heights,292,00:00.0,6616,https://images-na.ssl-images-amazon.com/images/I/51H73oR5FmL._SL75_.jpg,B07DV3M1MP,,,,,,,
history of drugs,41:09.0,8,80,Murder of Crows (A Novel of the Others Book 2),Anne Bishop,Roc,370,00:00.0,11987,https://images-na.ssl-images-amazon.com/images/I/51BpiRbb5ML._SL75_.jpg,B00DMCJRD4,,,,,,,
history of drugs,41:10.0,9,84,"Runnin' with the Devil: A Backstage Pass to the Wild Times, Loud Rock, and the Down and Dirty Truth Behind the Making of Van Halen",Noel Monk,Dey Street Books,371,00:00.0,56769,https://images-na.ssl-images-amazon.com/images/I/61a7hmzdp2L._SL75_.jpg,B01HM27IEO,,,,,,,
history of drugs,41:10.0,9,88,The Disordered Mind: What Unusual Brains Tell Us About Ourselves,Eric R. Kandel,"Farrar, Straus and Giroux",304,00:00.0,98871,https://images-na.ssl-images-amazon.com/images/I/41WKOGI7JVL._SL75_.jpg,B078X2S62B,,,,,,,
history of drugs,41:11.1,10,92,Drug Warrior: Inside the Hunt for El Chapo and the Rise of America's Opioid Crisis,Jack Riley,Hachette Books,273,00:00.0,66582,https://images-na.ssl-images-amazon.com/images/I/51uq5cCm49L._SL75_.jpg,B078W4XGMS,,,,,,,
history of drugs,41:11.1,10,96,Slouching Towards Bethlehem: Essays,Joan Didion,Open Road Media,256,00:00.0,30381,https://images-na.ssl-images-amazon.com/images/I/51z7k288AEL._SL75_.jpg,B06XRSTBMN,,,,,,,
history of drugs,41:11.1,10,100,Trap Line,Carl Hiaasen,Open Road Media Mystery & Thriller,224,00:00.0,20673,https://images-na.ssl-images-amazon.com/images/I/51SC%2BQb-nGL._SL75_.jpg,B00BBPW90C,,,,,,,
history of drugs,41:01.1,1,1,"The Drug Book: From Arsenic to Xanax, 250 Milestones in the History of Drugs (Sterling Milestones)",Michael C. Gerald,Sterling,528,00:00.0,349443,https://images-na.ssl-images-amazon.com/images/I/51k7xBhLBPL._SL75_.jpg,B0751HJ28R,,,,,,,
history of drugs,41:01.1,1,5,An American Summer: Love and Death in Chicago,Alex Kotlowitz,Nan A. Talese,282,00:00.0,17669,https://images-na.ssl-images-amazon.com/images/I/51yCSoJDP2L._SL75_.jpg,B07DMZMYQN,,,,,,,
history of drugs,41:01.1,1,9,"The Other Wes Moore: One Name, Two Fates",Wes Moore,Spiegel & Grau,256,00:00.0,49213,https://images-na.ssl-images-amazon.com/images/I/51FlPERIWvL._SL75_.jpg,B0036S4CQG,,,,,,,
history of drugs,41:02.2,2,13,The Mastermind: Drugs. Empire. Murder. Betrayal.,Evan Ratliff,Random House,446,00:00.0,4918,https://images-na.ssl-images-amazon.com/images/I/41Yn4cEd46L._SL75_.jpg,B07G6X3Z47,,,,,,,
history of drugs,41:02.2,2,17,The Line Becomes a River: Dispatches from the Border,Francisco Cant??,Riverhead Books,288,00:00.0,17728,https://images-na.ssl-images-amazon.com/images/I/41xA9GCRrvL._SL75_.jpg,B072SSGP1K,,,,,,,
history of drugs,41:03.4,3,21,Chasing the Scream: The First and Last Days of the War on Drugs,Johann Hari,Bloomsbury USA,404,00:00.0,21102,https://images-na.ssl-images-amazon.com/images/I/51345h-XnuL._SL75_.jpg,B00OZM4ANM,,,,,,,
history of drugs,41:03.4,3,25,Hunting LeRoux: The Inside Story of the DEA Takedown of a Criminal Genius and His Empire,Elaine Shannon,William Morrow,368,00:00.0,14485,https://images-na.ssl-images-amazon.com/images/I/51s%2BGC7pEML._SL75_.jpg,B079WVBLML,,,,,,,
history of drugs,41:03.4,3,29,Scar Tissue,Anthony Kiedis,Hachette Books,480,00:00.0,60752,https://images-na.ssl-images-amazon.com/images/I/51EPxc4Zk2L._SL75_.jpg,B000FC2KL0,,,,,,,
history of drugs,41:04.7,4,33,An American Sickness: How Healthcare Became Big Business and How You Can Take It Back,Elisabeth Rosenthal,Penguin Books,407,00:00.0,28716,https://images-na.ssl-images-amazon.com/images/I/51jpefqWVXL._SL75_.jpg,B01IOHQ9LO,,,,,,,
history of drugs,41:04.7,4,37,"Dopesick: Dealers, Doctors, and the Drug Company that Addicted America",Beth Macy,"Little, Brown and Company",385,00:00.0,8131,https://images-na.ssl-images-amazon.com/images/I/51wMIdjnlSL._SL75_.jpg,B078D67JCF,,,,,,,
history of drugs,41:06.0,5,41,"Chefs, Drugs and Rock & Roll: How Food Lovers, Free Spirits, Misfits and Wanderers Created a New American Profession",Andrew Friedman,Ecco,469,00:00.0,361800,https://images-na.ssl-images-amazon.com/images/I/61orW7zilfL._SL75_.jpg,B071RQWT28,,,,,,,
history of drugs,41:06.0,5,45,Thanks a Lot Mr Kibblewhite: My Story,Roger Daltrey,Henry Holt and Co.,253,00:00.0,17407,https://images-na.ssl-images-amazon.com/images/I/51EwZOqS%2BHL._SL75_.jpg,B079DVT6VM,,,,,,,
history of drugs,41:06.0,5,49,Fruit of the Drunken Tree: A Novel,Ingrid Rojas Contreras,Doubleday,302,00:00.0,18219,https://images-na.ssl-images-amazon.com/images/I/51Bm6AhGAsL._SL75_.jpg,B0776DJ5Y2,,,,,,,
history of drugs,41:06.7,6,53,The Poorhouse Fair: A Novel,John Updike,Random House,177,00:00.0,31944,https://images-na.ssl-images-amazon.com/images/I/41fWVBTrDcL._SL75_.jpg,B006OHJ1O4,,,,,,,
history of drugs,41:06.8,6,57,"The Black Hand: The Story of Rene Boxer"" Enriquez and His Life in the Mexican Mafia""",Chris Blatchford,HarperCollins e-books,356,00:00.0,10914,https://images-na.ssl-images-amazon.com/images/I/51L8CM4MYSL._SL75_.jpg,B001FA0TGO,,,,,,,
history of drugs,41:07.8,7,61,Fallen: A Novel (Will Trent series Book 5),Karin Slaughter,Delacorte Press,482,00:00.0,32809,https://images-na.ssl-images-amazon.com/images/I/513teOtgjEL._SL75_.jpg,B004J4WN12,,,,,,,
history of drugs,41:07.8,7,65,Gold Dust Woman: The Biography of Stevie Nicks,Stephen Davis,St. Martin's Press,352,00:00.0,35507,https://images-na.ssl-images-amazon.com/images/I/510zuApAWDL._SL75_.jpg,B071VBJQC3,,,,,,,
history of drugs,41:07.8,7,69,The Doors of Perception and Heaven and Hell,Aldous Huxley,HarperCollins e-books,208,00:00.0,54084,https://images-na.ssl-images-amazon.com/images/I/61EfYoVYx4L._SL75_.jpg,B002PEP4QY,,,,,,,
history of drugs,41:09.0,8,73,Malice at the Palace (The Royal Spyness Series Book 9),Rhys Bowen,Berkley,304,00:00.0,23219,https://images-na.ssl-images-amazon.com/images/I/51ootBE%2BMjL._SL75_.jpg,B00OQSF61K,,,,,,,
history of drugs,41:09.0,8,77,Badlands: A Novel (Highway Quartet Book 3),C.J. Box,Minotaur Books,384,00:00.0,24472,https://images-na.ssl-images-amazon.com/images/I/51IoWrFCN8L._SL75_.jpg,B00S52ARYY,,,,,,,
history of drugs,41:10.0,9,81,Lily?????s Song: Southern Historical Fiction: Sequel to The Secret Sense of Wildflower,Susan Gabriel,Wild Lily Arts,350,00:00.0,65103,https://images-na.ssl-images-amazon.com/images/I/51UAZI9GbsL._SL75_.jpg,B01CRIMGYK,,,,,,,
history of drugs,41:10.0,9,85,LADY OF CONQUEST: A Medieval Romance,Tamara Leigh,Tamara Leigh,426,00:00.0,2976,https://images-na.ssl-images-amazon.com/images/I/51a9SmtgCQL._SL75_.jpg,B00XFTTYR8,,,,,,,
history of drugs,41:10.0,9,89,"And the Band Played On: Politics, People, and the AIDS Epidemic, 20th-Anniversary Edition",Randy Shilts,St. Martin's Griffin,660,00:00.0,96563,https://images-na.ssl-images-amazon.com/images/I/51hlPYtHWbL._SL75_.jpg,B000V761ZA,,,,,,,
history of drugs,41:11.1,10,93,John Woman,Walter Mosley,Atlantic Monthly Press,320,00:00.0,123149,https://images-na.ssl-images-amazon.com/images/I/51iONVE6tuL._SL75_.jpg,B07G9KKZZQ,,,,,,,
history of drugs,41:11.1,10,97,The House at Saltwater Point (A Lavender Tides Novel Book 2),Colleen Coble,Thomas Nelson,351,00:00.0,32479,https://images-na.ssl-images-amazon.com/images/I/515n8pH97wL._SL75_.jpg,B077CS7R3K,,,,,,,
history of drugs,41:01.1,1,3,A Brief History of Drugs: From the Stone Age to the Stoned Age,Antonio Escohotado,Park Street Press,178,00:00.0,872629,https://images-na.ssl-images-amazon.com/images/I/51mNMr0-cWL._SL75_.jpg,B00702M1ZS,,,,,,,
history of drugs,41:01.1,1,7,Shooting Up: A Short History of Drugs and War,Lukasz Kamienski,Oxford University Press,411,00:00.0,436037,https://images-na.ssl-images-amazon.com/images/I/519hatNWTiL._SL75_.jpg,B01B1EYC70,,,,,,,
history of drugs,41:02.2,2,11,The Dirt: Confessions of the World's Most Notorious Rock Band,Tommy Lee,Dey Street Books,448,00:00.0,750,https://images-na.ssl-images-amazon.com/images/I/51elsMrnPaL._SL75_.jpg,B00JOFS5BS,,,,,,,
history of drugs,41:02.2,2,15,The New Jim Crow,Michelle Alexander,The New Press,338,00:00.0,18950,https://images-na.ssl-images-amazon.com/images/I/41iAfShHmqL._SL75_.jpg,B0067NCQVU,,,,,,,
history of drugs,41:02.2,2,19,The Power of the Dog (Power of the Dog Series Book 1),Don Winslow,Vintage Crime/Black Lizard,560,00:00.0,2872,https://images-na.ssl-images-amazon.com/images/I/51Ha4TItvML._SL75_.jpg,B000FCK42M,,,,,,,
history of drugs,41:03.4,3,23,Typhoon Fury (The Oregon Files Book 12),Clive Cussler,G.P. Putnam's Sons,444,00:00.0,16755,https://images-na.ssl-images-amazon.com/images/I/61wmlCXL%2BaL._SL75_.jpg,B06WRQG5NS,,,,,,,
history of drugs,41:03.4,3,27,The Ruin: A Novel,Dervla McTiernan,Penguin Books,400,00:00.0,10240,https://images-na.ssl-images-amazon.com/images/I/51ZeJaPF5UL._SL75_.jpg,B077CQCG7D,,,,,,,
history of drugs,41:04.7,4,31,The Drug Hunters: The Improbable Quest to Discover New Medicines,Donald R. Kirsch,Arcade,304,00:00.0,340149,https://images-na.ssl-images-amazon.com/images/I/41m3CUMB00L._SL75_.jpg,B01HDVCRY0,,,,,,,
history of drugs,41:04.7,4,35,Life,Keith Richards,"Little, Brown and Company",536,00:00.0,48252,https://images-na.ssl-images-amazon.com/images/I/51dfdc-I5LL._SL75_.jpg,B003UBTX72,,,,,,,
history of drugs,41:04.7,4,39,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,Hunter S. Thompson,Vintage,93,00:00.0,20797,https://images-na.ssl-images-amazon.com/images/I/51xwUF92c4L._SL75_.jpg,B003WUYQG4,,,,,,,
history of drugs,41:06.0,5,43,"Top Drugs: Their History, Pharmacology, and Syntheses",Jie Jack Li,Oxford University Press,218,00:00.0,742147,https://images-na.ssl-images-amazon.com/images/I/51WTik6fd7L._SL75_.jpg,B00ZS69ZVQ,,,,,,,
history of drugs,41:06.0,5,47,Fearless: The Undaunted Courage and Ultimate Sacrifice of Navy SEAL Team SIX Operator Adam Brown,Eric Blehm,WaterBrook,274,00:00.0,30353,https://images-na.ssl-images-amazon.com/images/I/51RV7Etv9NL._SL75_.jpg,B006ZAZ31U,,,,,,,
history of drugs,41:06.7,6,51,"Dirty Like Brody: A Dirty Rockstar Romance (Dirty, Book 2)",Jaine Diamond,DreamWarp Books,410,00:00.0,1884,https://images-na.ssl-images-amazon.com/images/I/51pSgAJwE1L._SL75_.jpg,B071WMS5PG,,,,,,,
history of drugs,41:06.8,6,55,The Common Good,Robert B. Reich,Vintage,209,00:00.0,55860,https://images-na.ssl-images-amazon.com/images/I/41wGoM-vbmL._SL75_.jpg,B077X2KT9G,,,,,,,
history of drugs,41:06.8,6,59,"Above Suspicion: An Undercover FBI Agent, an Illicit Affair, and a Murder of Passion",Joe Sharkey,Open Road Media,394,00:00.0,8858,https://images-na.ssl-images-amazon.com/images/I/51rFpdmIZXL._SL75_.jpg,B01N49MWZH,,,,,,,
history of drugs,41:07.8,7,63,Unbroken Brain: A Revolutionary New Way of Understanding Addiction,Maia Szalavitz,St. Martin's Press,349,00:00.0,46572,https://images-na.ssl-images-amazon.com/images/I/41AYXRySrwL._SL75_.jpg,B014PF3P84,,,,,,,
history of drugs,41:07.8,7,67,The Electric Kool-Aid Acid Test,Tom Wolfe,"Farrar, Straus and Giroux",436,00:00.0,41154,https://images-na.ssl-images-amazon.com/images/I/51Sy9AWkIVL._SL75_.jpg,B0046A9M7M,,,,,,,
history of drugs,41:09.0,8,71,Missoula: Rape and the Justice System in a College Town,Jon Krakauer,Anchor,376,00:00.0,58176,https://images-na.ssl-images-amazon.com/images/I/51u5Hr%2B9GKL._SL75_.jpg,B00THFU680,,,,,,,
